Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
148332,39300,2021-02-07,46,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148333,39300,2021-02-08,53,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148334,39300,2021-02-09,63,Moderate,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148335,39300,2021-02-10,63,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148336,39300,2021-02-11,59,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148337,39300,2021-02-12,38,Good,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148338,39300,2021-02-13,36,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148339,39300,2021-02-14,35,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148340,39300,2021-02-15,39,Good,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148341,39300,2021-02-16,35,Good,NO2,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148342,39300,2021-02-17,36,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148343,39300,2021-02-18,37,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148344,39300,2021-02-19,37,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148345,39300,2021-02-20,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148346,39300,2021-02-21,41,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148347,39300,2021-02-22,46,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148348,39300,2021-02-23,49,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148349,39300,2021-02-24,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148350,39300,2021-02-25,42,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148351,39300,2021-02-26,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148352,39300,2021-02-27,40,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148353,39300,2021-02-28,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148354,39300,2021-03-01,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148355,39300,2021-03-02,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148356,39300,2021-03-03,43,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148357,39300,2021-03-04,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148358,39300,2021-03-05,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148359,39300,2021-03-06,39,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148360,39300,2021-03-07,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148361,39300,2021-03-08,42,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148362,39300,2021-03-09,49,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148363,39300,2021-03-10,44,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148364,39300,2021-03-11,80,Moderate,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148365,39300,2021-03-12,46,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148366,39300,2021-03-13,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148367,39300,2021-03-14,43,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148368,39300,2021-03-15,42,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148369,39300,2021-03-16,40,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148370,39300,2021-03-17,44,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148371,39300,2021-03-18,45,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148372,39300,2021-03-19,41,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148373,39300,2021-03-20,44,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148374,39300,2021-03-21,57,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
